Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-008154,2022-10-24,2022,10,Q4,Fall,CUST-07150,Male,Regular,North America,USA,Home & Kitchen,Appliances,Blender Pro,38.82,1,0.25,29.12,19.98,9.14,31.39,9.01,Standard,7,Apple Pay,Cancelled
ORD-008155,2023-01-12,2023,1,Q1,Winter,CUST-06452,Female,Regular,Middle East,Saudi Arabia,Electronics,Smartphones,Samsung Galaxy S23,355.24,2,0.4,426.29,359.83,66.46,15.59,54.45,Overnight,7,Credit Card,Delivered
ORD-008156,2023-08-27,2023,8,Q3,Summer,CUST-05797,Female,Regular,Asia,Japan,Clothing,Footwear,Adidas Ultraboost,128.07,6,0.1,691.58,560.08,131.5,19.01,21.61,Express,10,Google Pay,Delivered
ORD-008157,2021-08-21,2021,8,Q3,Summer,CUST-01938,Male,Regular,Europe,Italy,Books & Media,Books,Atomic Habits,39.69,1,0.4,23.81,29.43,-5.62,-23.6,61.94,Overnight,13,Bank Transfer,Delivered
ORD-008158,2022-06-22,2022,6,Q2,Summer,CUST-04831,Male,VIP,Middle East,UAE,Home & Kitchen,Kitchen Tools,Cutting Board Set,141.91,2,0.1,255.44,190.45,64.99,25.44,31.11,Express,18,Bank Transfer,Delivered
ORD-008159,2023-03-12,2023,3,Q1,Spring,CUST-03750,Male,Regular,Middle East,Jordan,Electronics,Smartphones,Xiaomi 13,639.1,3,0.0,1917.3,1035.73,881.57,45.98,6.69,Economy,8,Bank Transfer,Delivered
ORD-008160,2022-08-25,2022,8,Q3,Summer,CUST-04109,Male,Premium,Asia,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,142.38,2,0.3,199.33,162.18,37.15,18.64,97.44,Overnight,11,Debit Card,Delivered
ORD-008161,2024-04-02,2024,4,Q2,Spring,CUST-04846,Male,Regular,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,26.57,6,0.0,159.42,97.64,61.78,38.75,4.05,Economy,5,Google Pay,Delivered
ORD-008162,2024-07-21,2024,7,Q3,Summer,CUST-04117,Female,Regular,Europe,UK,Beauty & Health,Skincare,Sunscreen SPF50,38.79,4,0.15,131.89,107.5,24.39,18.49,13.29,Standard,9,Debit Card,Cancelled
ORD-008163,2024-04-29,2024,4,Q2,Spring,CUST-05347,Male,Premium,Asia,Singapore,Books & Media,Software,Photo Editing Suite,142.58,1,0.0,142.58,64.38,78.2,54.85,8.75,Economy,23,Bank Transfer,Delivered
ORD-008164,2022-06-27,2022,6,Q2,Summer,CUST-05891,Male,Premium,Middle East,Kuwait,Beauty & Health,Supplements,Vitamin D3,72.59,1,0.0,72.59,41.28,31.31,43.13,99.53,Overnight,13,Debit Card,Processing
ORD-008165,2023-10-25,2023,10,Q4,Fall,CUST-01007,Female,Premium,Europe,France,Clothing,Women's Wear,Blouse Top,47.69,7,0.05,317.14,188.12,129.02,40.68,78.81,Overnight,13,Cash on Delivery,Processing
ORD-008166,2022-06-13,2022,6,Q2,Summer,CUST-03746,Male,Premium,North America,USA,Books & Media,Software,Photo Editing Suite,66.05,3,0.0,198.15,132.0,66.15,33.38,12.03,Standard,5,Apple Pay,Delivered
ORD-008167,2023-11-24,2023,11,Q4,Fall,CUST-06589,Male,Regular,Asia,Japan,Beauty & Health,Skincare,Hyaluronic Acid,73.78,6,0.15,376.28,294.01,82.27,21.86,83.49,Overnight,17,Debit Card,Delivered
ORD-008168,2023-09-10,2023,9,Q3,Fall,CUST-02090,Male,New,North America,Mexico,Books & Media,Software,Antivirus Pro,192.53,8,0.0,1540.24,1002.52,537.72,34.91,56.34,Overnight,9,Credit Card,Cancelled
ORD-008169,2022-12-19,2022,12,Q4,Winter,CUST-05025,Female,Regular,Asia,Japan,Clothing,Women's Wear,Blouse Top,37.58,1,0.2,30.06,24.58,5.48,18.23,56.5,Overnight,15,PayPal,Delivered
ORD-008170,2023-06-20,2023,6,Q2,Summer,CUST-01279,Male,Premium,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,56.39,2,0.5,56.39,81.01,-24.62,-43.66,5.2,Standard,9,Credit Card,Delivered
ORD-008171,2021-02-16,2021,2,Q1,Winter,CUST-03767,Female,Regular,Europe,Germany,Clothing,Footwear,Vans Old Skool,142.63,3,0.05,406.5,224.08,182.42,44.88,45.05,Express,10,Bank Transfer,Delivered
ORD-008172,2023-11-28,2023,11,Q4,Fall,CUST-03545,Female,New,North America,Mexico,Home & Kitchen,Appliances,Rice Cooker,267.01,3,0.1,720.93,566.14,154.79,21.47,82.44,Overnight,8,PayPal,Processing
ORD-008173,2022-12-19,2022,12,Q4,Winter,CUST-06320,Male,Premium,Europe,UK,Beauty & Health,Supplements,Omega-3 Fish Oil,56.65,2,0.5,56.65,58.7,-2.05,-3.62,26.66,Express,6,Credit Card,Cancelled
ORD-008174,2023-01-03,2023,1,Q1,Winter,CUST-02704,Male,Regular,North America,Canada,Electronics,Tablets,Lenovo Tab P12,974.12,1,0.1,876.71,636.27,240.44,27.43,38.36,Express,5,Cash on Delivery,Delivered
ORD-008175,2023-07-06,2023,7,Q3,Summer,CUST-03001,Male,Regular,Middle East,Jordan,Electronics,Laptops,Lenovo ThinkPad X1,2063.02,1,0.05,1959.87,1308.12,651.75,33.25,78.56,Overnight,18,Google Pay,Delivered
ORD-008176,2021-12-12,2021,12,Q4,Winter,CUST-02949,Female,New,North America,USA,Home & Kitchen,Kitchen Tools,Storage Container Set,83.39,4,0.5,166.78,233.12,-66.34,-39.78,50.08,Overnight,10,Bank Transfer,Delivered
ORD-008177,2021-04-30,2021,4,Q2,Spring,CUST-05678,Female,Regular,Middle East,Jordan,Books & Media,Software,Adobe Creative Cloud,75.35,7,0.0,527.45,308.78,218.67,41.46,9.62,Standard,13,Credit Card,Returned
ORD-008178,2023-05-27,2023,5,Q2,Spring,CUST-04377,Female,New,Asia,Singapore,Electronics,Headphones,Samsung Galaxy Buds,64.55,9,0.05,551.9,288.46,263.44,47.73,6.66,Economy,22,Credit Card,Processing
ORD-008179,2021-10-22,2021,10,Q4,Fall,CUST-03401,Female,Regular,Europe,France,Clothing,Women's Wear,Summer Dress,105.88,2,0.1,190.58,110.83,79.75,41.85,6.58,Economy,9,Cash on Delivery,Delivered
ORD-008180,2022-12-23,2022,12,Q4,Winter,CUST-04510,Male,Regular,North America,USA,Books & Media,Software,Antivirus Pro,225.79,5,0.3,790.26,803.98,-13.72,-1.74,65.44,Overnight,10,PayPal,Returned
ORD-008181,2023-01-05,2023,1,Q1,Winter,CUST-05234,Female,New,Middle East,Kuwait,Electronics,Laptops,Lenovo ThinkPad X1,1742.44,1,0.15,1481.07,792.72,688.35,46.48,16.59,Standard,16,Cash on Delivery,Cancelled
ORD-008182,2024-03-04,2024,3,Q1,Spring,CUST-03791,Female,Regular,Middle East,Kuwait,Home & Kitchen,Furniture,Study Desk,586.35,2,0.4,703.62,757.53,-53.91,-7.66,3.18,Economy,15,Apple Pay,Returned
ORD-008183,2021-06-08,2021,6,Q2,Summer,CUST-04621,Male,Regular,Asia,China,Books & Media,Books,Rich Dad Poor Dad,29.28,2,0.05,55.63,43.16,12.47,22.42,98.65,Overnight,15,PayPal,Delivered
ORD-008184,2023-09-16,2023,9,Q3,Fall,CUST-01019,Male,Premium,North America,Mexico,Home & Kitchen,Furniture,Bookshelf 5-Tier,272.25,1,0.2,217.8,191.76,26.04,11.96,43.28,Express,5,Apple Pay,Returned
ORD-008185,2023-03-14,2023,3,Q1,Spring,CUST-05985,Male,Regular,North America,Canada,Electronics,Laptops,ASUS ZenBook,1300.17,1,0.1,1170.15,776.46,393.69,33.64,65.26,Overnight,7,Bank Transfer,Returned
ORD-008186,2023-07-26,2023,7,Q3,Summer,CUST-02012,Female,Premium,North America,Canada,Home & Kitchen,Appliances,Blender Pro,243.47,4,0.2,779.1,649.33,129.77,16.66,2.97,Economy,9,PayPal,Processing
ORD-008187,2023-02-25,2023,2,Q1,Winter,CUST-05376,Male,Regular,Asia,India,Home & Kitchen,Furniture,Bookshelf 5-Tier,469.06,2,0.1,844.31,429.12,415.19,49.18,61.96,Overnight,25,Cash on Delivery,Delivered
ORD-008188,2021-12-29,2021,12,Q4,Winter,CUST-03879,Male,Premium,North America,Canada,Beauty & Health,Skincare,Retinol Night Cream,69.17,1,0.0,69.17,43.42,25.75,37.23,11.07,Standard,10,Bank Transfer,Delivered
ORD-008189,2022-04-26,2022,4,Q2,Spring,CUST-05826,Female,Regular,North America,USA,Beauty & Health,Supplements,Vitamin D3,33.74,2,0.4,40.49,44.45,-3.96,-9.78,87.87,Overnight,10,Apple Pay,Processing
ORD-008190,2023-06-08,2023,6,Q2,Summer,CUST-04477,Female,New,Asia,South Korea,Books & Media,Software,VPN Premium 1Y,114.8,7,0.3,562.52,390.65,171.87,30.55,4.03,Economy,24,Apple Pay,Delivered
ORD-008191,2021-11-27,2021,11,Q4,Fall,CUST-02942,Female,Regular,Asia,China,Books & Media,Books,Deep Work,31.05,2,0.2,49.68,45.63,4.05,8.15,3.96,Economy,17,Google Pay,Cancelled
ORD-008192,2023-06-06,2023,6,Q2,Summer,CUST-01446,Male,Regular,Asia,Japan,Clothing,Men's Wear,Chino Pants,22.69,2,0.1,40.84,32.6,8.24,20.18,2.91,Economy,19,PayPal,Returned
ORD-008193,2024-03-21,2024,3,Q1,Spring,CUST-06205,Female,Premium,Asia,China,Home & Kitchen,Furniture,Office Chair,479.6,1,0.5,239.8,342.27,-102.47,-42.73,13.02,Standard,21,Bank Transfer,Delivered
ORD-008194,2021-09-04,2021,9,Q3,Fall,CUST-06810,Male,VIP,North America,Mexico,Clothing,Footwear,Vans Old Skool,104.3,3,0.15,265.96,193.57,72.39,27.22,66.71,Overnight,8,PayPal,Delivered
ORD-008195,2022-12-19,2022,12,Q4,Winter,CUST-07803,Female,Premium,Asia,India,Electronics,Laptops,HP Spectre x360,2359.13,1,0.0,2359.13,1451.35,907.78,38.48,23.08,Express,10,Google Pay,Delivered
ORD-008196,2022-09-05,2022,9,Q3,Fall,CUST-03560,Female,New,Europe,France,Beauty & Health,Supplements,Vitamin D3,16.31,1,0.0,16.31,7.39,8.92,54.69,6.7,Standard,5,Google Pay,Delivered
ORD-008197,2023-08-18,2023,8,Q3,Summer,CUST-07336,Female,Regular,North America,Canada,Books & Media,Software,Microsoft Office 365,214.49,1,0.1,193.04,144.96,48.08,24.91,7.71,Economy,6,PayPal,Processing
ORD-008198,2023-02-25,2023,2,Q1,Winter,CUST-06690,Male,Premium,North America,Canada,Beauty & Health,Supplements,Whey Protein 2kg,26.49,2,0.2,42.38,27.53,14.85,35.04,14.44,Standard,7,Debit Card,Delivered
ORD-008199,2023-04-08,2023,4,Q2,Spring,CUST-03033,Female,Premium,Europe,France,Books & Media,Software,Microsoft Office 365,150.17,8,0.0,1201.36,727.29,474.07,39.46,68.11,Overnight,10,PayPal,Cancelled
ORD-008200,2021-09-18,2021,9,Q3,Fall,CUST-05197,Male,Regular,Asia,Japan,Beauty & Health,Supplements,Multivitamin Pack,25.5,7,0.05,169.57,89.21,80.36,47.39,13.06,Standard,12,Cash on Delivery,Processing
ORD-008201,2023-07-21,2023,7,Q3,Summer,CUST-07966,Male,New,Middle East,Jordan,Beauty & Health,Skincare,Vitamin C Serum,20.03,4,0.15,68.1,40.74,27.36,40.18,82.66,Overnight,13,Google Pay,Delivered
ORD-008202,2023-03-13,2023,3,Q1,Spring,CUST-05119,Male,Regular,Europe,Spain,Clothing,Footwear,Vans Old Skool,167.5,2,0.0,335.0,164.35,170.65,50.94,51.44,Overnight,5,Apple Pay,Delivered
ORD-008203,2024-03-28,2024,3,Q1,Spring,CUST-06364,Male,Regular,Middle East,Kuwait,Books & Media,Software,VPN Premium 1Y,42.45,6,0.0,254.7,148.49,106.21,41.7,5.83,Economy,17,Bank Transfer,Delivered
ORD-008204,2022-08-20,2022,8,Q3,Summer,CUST-06032,Male,New,North America,USA,Books & Media,Software,Photo Editing Suite,83.47,1,0.25,62.6,38.96,23.64,37.76,8.45,Standard,3,Debit Card,Delivered
ORD-008205,2023-05-11,2023,5,Q2,Spring,CUST-04928,Female,Regular,Europe,Spain,Electronics,Headphones,AirPods Pro,32.19,6,0.4,115.88,137.57,-21.69,-18.72,6.89,Economy,13,Debit Card,Delivered
ORD-008206,2022-11-25,2022,11,Q4,Fall,CUST-07906,Female,Regular,Middle East,UAE,Clothing,Women's Wear,Yoga Pants,24.35,3,0.15,62.09,51.71,10.38,16.72,57.34,Overnight,18,Apple Pay,Returned
ORD-008207,2023-10-25,2023,10,Q4,Fall,CUST-06992,Female,VIP,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,29.82,4,0.4,71.57,68.17,3.4,4.75,5.16,Economy,11,PayPal,Delivered
ORD-008208,2023-07-07,2023,7,Q3,Summer,CUST-01121,Male,Premium,Europe,Germany,Beauty & Health,Supplements,Multivitamin Pack,63.72,2,0.3,89.21,67.85,21.36,23.94,3.13,Economy,12,Google Pay,Returned
ORD-008209,2024-08-07,2024,8,Q3,Summer,CUST-06305,Female,New,Asia,Japan,Books & Media,Books,The Psychology of Money,10.18,3,0.0,30.54,15.54,15.0,49.12,87.85,Overnight,16,Credit Card,Processing
ORD-008210,2023-11-10,2023,11,Q4,Fall,CUST-07606,Female,Regular,Asia,Singapore,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,48.02,1,0.3,33.61,30.04,3.57,10.62,2.53,Economy,16,Debit Card,Delivered
ORD-008211,2023-09-27,2023,9,Q3,Fall,CUST-02981,Male,Premium,Middle East,Egypt,Clothing,Men's Wear,Hoodie Sweatshirt,18.34,1,0.0,18.34,8.38,9.96,54.31,40.98,Express,18,PayPal,Processing
ORD-008212,2022-08-28,2022,8,Q3,Summer,CUST-01915,Male,Regular,Middle East,Saudi Arabia,Clothing,Men's Wear,Hoodie Sweatshirt,36.11,3,0.2,86.66,58.24,28.42,32.79,44.1,Express,14,Google Pay,Delivered
ORD-008213,2023-06-02,2023,6,Q2,Summer,CUST-02083,Female,Premium,North America,USA,Electronics,Headphones,Sony WH-1000XM5,221.17,3,0.1,597.16,402.55,194.61,32.59,61.78,Overnight,4,Bank Transfer,Delivered
ORD-008214,2022-09-27,2022,9,Q3,Fall,CUST-04525,Male,Regular,Asia,South Korea,Beauty & Health,Supplements,Multivitamin Pack,62.45,2,0.4,74.94,65.23,9.71,12.96,17.95,Standard,22,Google Pay,Returned
ORD-008215,2023-03-25,2023,3,Q1,Spring,CUST-07835,Female,Premium,Middle East,Egypt,Beauty & Health,Supplements,Collagen Peptides,53.88,2,0.05,102.37,55.54,46.83,45.75,78.78,Overnight,17,Bank Transfer,Returned
ORD-008216,2022-10-21,2022,10,Q4,Fall,CUST-03162,Female,VIP,Middle East,Jordan,Books & Media,Software,Antivirus Pro,166.97,3,0.0,500.91,269.77,231.14,46.14,17.45,Standard,7,Debit Card,Delivered
ORD-008217,2024-01-13,2024,1,Q1,Winter,CUST-02944,Female,New,Europe,Germany,Beauty & Health,Supplements,Whey Protein 2kg,54.16,1,0.0,54.16,34.94,19.22,35.49,48.71,Express,13,Google Pay,Delivered
ORD-008218,2022-11-01,2022,11,Q4,Fall,CUST-07007,Female,VIP,North America,Canada,Books & Media,Software,VPN Premium 1Y,73.31,3,0.5,109.97,152.24,-42.27,-38.44,8.06,Standard,8,PayPal,Returned
ORD-008219,2023-10-16,2023,10,Q4,Fall,CUST-02153,Female,Regular,Asia,South Korea,Home & Kitchen,Furniture,Bedside Table,189.72,3,0.0,569.16,318.31,250.85,44.07,3.27,Economy,14,Credit Card,Processing
ORD-008220,2023-10-07,2023,10,Q4,Fall,CUST-03508,Male,Regular,Europe,UK,Beauty & Health,Supplements,Vitamin D3,16.8,2,0.3,23.52,15.79,7.73,32.87,74.86,Overnight,10,PayPal,Delivered
ORD-008221,2023-02-07,2023,2,Q1,Winter,CUST-06724,Male,Regular,Middle East,Kuwait,Clothing,Women's Wear,Summer Dress,28.53,1,0.5,14.27,21.34,-7.07,-49.54,5.26,Economy,18,PayPal,Returned
ORD-008222,2022-04-29,2022,4,Q2,Spring,CUST-05750,Female,Regular,Europe,Spain,Beauty & Health,Supplements,Vitamin D3,17.6,3,0.1,47.52,37.92,9.6,20.2,9.16,Economy,12,PayPal,Processing
ORD-008223,2022-01-08,2022,1,Q1,Winter,CUST-03480,Male,Regular,Middle East,Kuwait,Electronics,Headphones,Sony WH-1000XM5,371.25,7,0.0,2598.75,1417.49,1181.26,45.45,5.52,Economy,12,Bank Transfer,Cancelled
ORD-008224,2024-02-02,2024,2,Q1,Winter,CUST-03318,Female,New,Europe,Germany,Books & Media,Books,Thinking Fast and Slow,17.22,5,0.5,43.05,63.72,-20.67,-48.01,9.29,Standard,6,Credit Card,Delivered
ORD-008225,2024-04-30,2024,4,Q2,Spring,CUST-01777,Female,New,Middle East,Saudi Arabia,Clothing,Women's Wear,Blouse Top,89.12,2,0.5,89.12,113.31,-24.19,-27.14,94.88,Overnight,13,Apple Pay,Delivered
ORD-008226,2024-02-21,2024,2,Q1,Winter,CUST-06403,Female,New,Asia,Singapore,Clothing,Footwear,Converse Chuck Taylor,181.62,1,0.0,181.62,103.92,77.7,42.78,22.54,Express,10,Apple Pay,Delivered
ORD-008227,2021-06-29,2021,6,Q2,Summer,CUST-06006,Female,Regular,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,74.27,4,0.05,282.23,136.45,145.78,51.65,26.44,Express,6,Debit Card,Processing
ORD-008228,2021-12-01,2021,12,Q4,Winter,CUST-01854,Male,Regular,Middle East,Egypt,Clothing,Men's Wear,Slim Fit Jeans,21.41,9,0.0,192.69,138.09,54.6,28.34,35.18,Express,7,Apple Pay,Delivered
ORD-008229,2023-10-01,2023,10,Q4,Fall,CUST-05608,Male,VIP,North America,Canada,Electronics,Smartphones,Xiaomi 13,967.49,4,0.1,3482.96,2070.8,1412.16,40.54,7.82,Standard,10,Debit Card,Delivered
ORD-008230,2022-08-29,2022,8,Q3,Summer,CUST-05736,Female,Premium,Europe,UK,Beauty & Health,Skincare,Sunscreen SPF50,27.7,3,0.05,78.94,57.11,21.83,27.65,26.47,Express,14,Credit Card,Returned
ORD-008231,2021-09-11,2021,9,Q3,Fall,CUST-01845,Female,New,Middle East,Jordan,Beauty & Health,Supplements,Multivitamin Pack,40.27,5,0.0,201.35,110.8,90.55,44.97,12.72,Standard,9,Cash on Delivery,Processing
ORD-008232,2022-05-19,2022,5,Q2,Spring,CUST-02678,Male,Premium,Europe,Italy,Clothing,Footwear,Nike Air Max,89.95,3,0.15,229.37,192.74,36.63,15.97,48.26,Express,13,Cash on Delivery,Delivered
ORD-008233,2022-08-02,2022,8,Q3,Summer,CUST-05011,Female,Premium,Middle East,UAE,Clothing,Footwear,Puma Running Shoes,164.76,1,0.1,148.28,100.32,47.96,32.34,5.97,Standard,18,PayPal,Delivered
ORD-008234,2023-04-28,2023,4,Q2,Spring,CUST-01668,Male,Regular,Europe,France,Clothing,Footwear,Adidas Ultraboost,106.34,1,0.1,95.71,70.2,25.51,26.65,5.51,Economy,5,PayPal,Returned
ORD-008235,2023-11-11,2023,11,Q4,Fall,CUST-04430,Male,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,18.56,1,0.0,18.56,10.69,7.87,42.4,35.19,Express,10,PayPal,Processing
ORD-008236,2022-12-16,2022,12,Q4,Winter,CUST-05450,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Multivitamin Pack,52.75,2,0.0,105.5,55.86,49.64,47.05,39.83,Express,18,Bank Transfer,Cancelled
ORD-008237,2022-10-15,2022,10,Q4,Fall,CUST-01019,Female,Regular,Middle East,Kuwait,Beauty & Health,Supplements,Vitamin D3,73.92,2,0.1,133.06,86.44,46.62,35.04,35.58,Express,12,Apple Pay,Delivered
ORD-008238,2024-01-22,2024,1,Q1,Winter,CUST-04986,Female,Regular,Europe,Germany,Beauty & Health,Skincare,Hyaluronic Acid,23.3,1,0.0,23.3,12.8,10.5,45.06,33.08,Express,12,Apple Pay,Cancelled
ORD-008239,2021-12-17,2021,12,Q4,Winter,CUST-05173,Female,Regular,Europe,France,Beauty & Health,Supplements,Collagen Peptides,77.74,1,0.05,73.85,55.01,18.84,25.51,37.98,Express,8,Google Pay,Cancelled
ORD-008240,2023-03-07,2023,3,Q1,Spring,CUST-03951,Female,Regular,Asia,Singapore,Home & Kitchen,Appliances,Rice Cooker,172.25,2,0.0,344.5,171.28,173.22,50.28,8.35,Economy,20,Google Pay,Delivered
ORD-008241,2023-01-16,2023,1,Q1,Winter,CUST-05254,Female,Regular,North America,Canada,Beauty & Health,Supplements,Whey Protein 2kg,56.59,4,0.2,181.09,106.35,74.74,41.27,52.05,Overnight,6,Debit Card,Returned
ORD-008242,2021-08-31,2021,8,Q3,Summer,CUST-07441,Male,Regular,Asia,India,Home & Kitchen,Furniture,Study Desk,348.45,2,0.0,696.9,459.01,237.89,34.14,44.8,Express,21,Debit Card,Delivered
ORD-008243,2023-01-26,2023,1,Q1,Winter,CUST-07537,Female,Regular,Middle East,Egypt,Beauty & Health,Supplements,Vitamin D3,40.56,3,0.15,103.43,88.82,14.61,14.13,4.46,Economy,10,Bank Transfer,Returned
ORD-008244,2024-08-06,2024,8,Q3,Summer,CUST-01029,Male,New,North America,Canada,Clothing,Women's Wear,Maxi Skirt,119.03,2,0.3,166.64,142.52,24.12,14.47,8.33,Economy,10,PayPal,Delivered
ORD-008245,2024-09-30,2024,9,Q3,Fall,CUST-07482,Male,Regular,Asia,South Korea,Beauty & Health,Supplements,Vitamin D3,63.45,1,0.25,47.59,33.5,14.09,29.61,89.6,Overnight,19,Cash on Delivery,Delivered
ORD-008246,2021-08-03,2021,8,Q3,Summer,CUST-06431,Male,Premium,Europe,Germany,Clothing,Men's Wear,Chino Pants,55.3,1,0.05,52.53,38.22,14.31,27.24,37.14,Express,12,Credit Card,Delivered
ORD-008247,2023-02-07,2023,2,Q1,Winter,CUST-02176,Female,Regular,Asia,Singapore,Electronics,Laptops,Dell XPS 15,1459.71,1,0.0,1459.71,1042.73,416.98,28.57,51.52,Overnight,10,Google Pay,Processing
ORD-008248,2022-01-16,2022,1,Q1,Winter,CUST-05702,Male,Regular,North America,Mexico,Electronics,Smartphones,iPhone 14,906.05,2,0.0,1812.1,944.3,867.8,47.89,12.36,Standard,4,Credit Card,Delivered
ORD-008249,2022-12-12,2022,12,Q4,Winter,CUST-05137,Female,VIP,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,30.24,1,0.05,28.73,16.0,12.73,44.31,4.1,Economy,4,Bank Transfer,Delivered
ORD-008250,2022-10-27,2022,10,Q4,Fall,CUST-05213,Male,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Knife Block Set,137.81,5,0.0,689.05,362.12,326.93,47.45,54.02,Overnight,10,PayPal,Returned
ORD-008251,2022-11-03,2022,11,Q4,Fall,CUST-04085,Male,Premium,Middle East,Saudi Arabia,Clothing,Men's Wear,Formal Shirt,16.19,3,0.4,29.14,33.61,-4.47,-15.34,26.78,Express,8,Debit Card,Delivered
ORD-008252,2023-08-14,2023,8,Q3,Summer,CUST-07440,Male,Regular,Europe,Germany,Home & Kitchen,Appliances,Blender Pro,96.25,2,0.5,96.25,128.37,-32.12,-33.37,6.51,Standard,10,Bank Transfer,Returned
ORD-008253,2022-08-21,2022,8,Q3,Summer,CUST-05969,Female,VIP,North America,Canada,Clothing,Women's Wear,Blouse Top,122.49,2,0.3,171.49,116.3,55.19,32.18,60.96,Overnight,3,Google Pay,Delivered
ORD-008254,2023-07-29,2023,7,Q3,Summer,CUST-01933,Female,New,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Rice Cooker,166.83,2,0.1,300.29,163.78,136.51,45.46,9.75,Economy,15,Credit Card,Delivered
ORD-008255,2022-07-21,2022,7,Q3,Summer,CUST-04495,Female,Regular,Asia,Japan,Beauty & Health,Skincare,Sunscreen SPF50,56.46,1,0.4,33.88,29.25,4.63,13.67,8.89,Economy,17,Cash on Delivery,Delivered
ORD-008256,2024-03-28,2024,3,Q1,Spring,CUST-04945,Female,Regular,Europe,UK,Books & Media,Software,Microsoft Office 365,229.72,2,0.1,413.5,212.62,200.88,48.58,8.99,Economy,8,Debit Card,Delivered
ORD-008257,2023-08-24,2023,8,Q3,Summer,CUST-02705,Male,Regular,Europe,UK,Clothing,Men's Wear,Hoodie Sweatshirt,22.67,2,0.5,22.67,31.03,-8.36,-36.88,4.29,Economy,8,Debit Card,Delivered
ORD-008258,2024-03-20,2024,3,Q1,Spring,CUST-05713,Female,New,Middle East,Kuwait,Clothing,Footwear,Nike Air Max,103.64,2,0.0,207.28,126.77,80.51,38.84,25.24,Express,9,Apple Pay,Returned
ORD-008259,2023-04-27,2023,4,Q2,Spring,CUST-04637,Female,Premium,North America,USA,Home & Kitchen,Appliances,Microwave Oven,35.63,6,0.0,213.78,121.42,92.36,43.2,25.89,Express,8,Credit Card,Processing
ORD-008260,2023-11-03,2023,11,Q4,Fall,CUST-07458,Female,New,Asia,Singapore,Electronics,Tablets,Lenovo Tab P12,1002.41,1,0.4,601.45,525.1,76.35,12.69,37.25,Express,15,Cash on Delivery,Delivered
ORD-008261,2022-05-30,2022,5,Q2,Spring,CUST-05162,Male,VIP,Asia,China,Clothing,Men's Wear,Formal Shirt,41.21,4,0.0,164.84,74.85,89.99,54.59,19.68,Standard,14,PayPal,Returned
ORD-008262,2024-02-11,2024,2,Q1,Winter,CUST-01713,Female,Regular,Europe,Spain,Electronics,Tablets,Huawei MatePad 11,910.14,2,0.05,1729.27,1012.85,716.42,41.43,2.53,Economy,12,Debit Card,Processing
ORD-008263,2023-06-29,2023,6,Q2,Summer,CUST-03091,Male,Premium,North America,Canada,Home & Kitchen,Kitchen Tools,Cutting Board Set,17.96,3,0.15,45.8,30.71,15.09,32.95,10.45,Standard,9,Cash on Delivery,Returned
ORD-008264,2023-03-21,2023,3,Q1,Spring,CUST-03985,Female,Regular,Asia,China,Clothing,Footwear,Vans Old Skool,196.22,3,0.0,588.66,274.56,314.1,53.36,9.87,Economy,16,Credit Card,Delivered
ORD-008265,2022-02-07,2022,2,Q1,Winter,CUST-03198,Male,Premium,Asia,Japan,Electronics,Tablets,Lenovo Tab P12,1067.83,8,0.25,6406.98,5282.06,1124.92,17.56,24.22,Express,15,PayPal,Delivered
ORD-008266,2023-11-27,2023,11,Q4,Fall,CUST-06163,Female,VIP,North America,USA,Books & Media,Software,VPN Premium 1Y,199.33,3,0.4,358.79,383.45,-24.66,-6.87,4.82,Economy,4,Apple Pay,Cancelled
ORD-008267,2022-11-19,2022,11,Q4,Fall,CUST-06747,Male,Regular,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Coffee Maker,82.53,1,0.1,74.28,61.05,13.23,17.81,60.06,Overnight,10,PayPal,Cancelled
